Timestamp,Step,Outdoor_Temp,Zone0_Temp_C,Zone0_Alloc_Prop,Zone0_Alloc_Watts,Zone1_Temp_C,Zone1_Alloc_Prop,Zone1_Alloc_Watts,Zone2_Temp_C,Zone2_Alloc_Prop,Zone2_Alloc_Watts,Total_Cooling_Need_W,RL_Action_Disc,XAI_Rule_Check,Forecast_h1,Forecast_h2,Forecast_h3,Forecast_h4,Forecast_h5,Forecast_h6
2016-05-24 16:00:00,1,30.0,22.438948871582785,0.33333715770984806,0.0,21.583889105572364,0.3333322095816125,0.0,21.147471276341864,0.33333063270853935,0.0,0,0,"Rule: OK(Comfort) - Temp(21.7) in band, Minimal Action(OFF).",4183.083913091123,4085.1582688859103,3785.4938016498086,3589.8012686064835,3176.197244144678,2065.037609631866
2016-05-24 17:00:00,2,30.0,35.66745894567994,0.3656270013270353,2193.7620079622116,24.80089090422561,0.32226859977632427,1933.6115986579457,25.6991558130226,0.3121043988966404,1872.6263933798423,6000,3,"Rule: OK(Hot) - Temp(28.7)>ComfortHigh, Cooling(COOL_HIGH).",4084.7026334345337,3830.973063034713,3527.1575580778713,3265.189816932678,2095.4982610584793,985.2648672492801
2016-05-24 18:00:00,3,30.0,20.941099941265033,0.3656270013270353,0.0,20.754180043817325,0.32226859977632427,0.0,18.909387677628587,0.3121043988966404,0.0,0,0,"Rule: OK(Cold) - Temp(20.2)<ComfortLow, No Cooling(OFF).",3868.9289302161333,3671.7039424327013,3290.822141497135,2182.572812386751,1075.753539546728,1056.8144771195948
2016-05-24 19:00:00,4,26.7,34.64471619202026,0.3656270013270353,2193.7620079622116,24.224270297471598,0.32226859977632427,1933.6115986579457,24.550215845398128,0.3121043988966404,1872.6263933798423,6000,3,"Rule: OK(Hot) - Temp(27.8)>ComfortHigh, Cooling(COOL_HIGH).",3681.4124243751166,3274.5828008872268,2057.316211507767,1101.7052617950737,1146.2328715538977,1333.8029667660592
2016-05-24 20:00:00,5,26.1,19.196028679251626,0.3656270013270353,0.0,19.346839471729538,0.32226859977632427,0.0,16.713653329446384,0.3121043988966404,0.0,0,0,"Rule: OK(Cold) - Temp(18.4)<ComfortLow, No Cooling(OFF).",3301.4290630844234,2048.35458425194,1014.5964937791227,1059.677357186526,1354.1689405474065,1421.1025682938098
2016-05-24 21:00:00,6,26.7,32.21611808497434,0.3656270013270353,2193.7620079622116,22.05658691061496,0.32226859977632427,1933.6115986579457,21.525115658769174,0.3121043988966404,1872.6263933798423,6000,3,"Rule: OK(Hot) - Temp(25.3)>ComfortHigh, Cooling(COOL_HIGH).",1997.338257701993,781.9549699079989,1033.637199896127,1147.2518243855236,1323.8373564794658,1412.8212492989003
2016-05-24 22:00:00,7,27.8,17.53776323922097,0.3656270013270353,0.0,17.84037055702834,0.32226859977632427,0.0,15.160691450594097,0.3121043988966404,0.0,0,0,"Rule: OK(Cold) - Temp(16.8)<ComfortLow, No Cooling(OFF).",781.7099180418252,910.6460708127915,1100.1575856608151,1178.0127524058519,1259.865736556947,1298.8176615804432
2016-05-24 23:00:00,8,27.2,31.623068649789673,0.3656270013270353,2193.7620079622116,21.528196097066456,0.32226859977632427,1933.6115986579457,21.55517896921882,0.3121043988966404,1872.6263933798423,6000,3,"Rule: OK(Hot) - Temp(24.9)>ComfortHigh, Cooling(COOL_HIGH).",674.6021250605583,1085.1124326102436,1080.1549125927686,1185.4562657392023,1291.9271503023801,1466.455278252959
2016-05-25 00:00:00,9,26.1,17.291420689849335,0.3656270013270353,0.0,17.625672643961963,0.32226859977632427,0.0,15.419445303583345,0.3121043988966404,0.0,0,0,"Rule: OK(Cold) - Temp(16.8)<ComfortLow, No Cooling(OFF).",957.8280526980012,1158.119145029783,1287.9489571730792,1143.2096007634698,1550.1418743143975,3026.348279572725
2016-05-25 01:00:00,10,24.4,30.915637121710382,0.3656270013270353,1096.8810039811058,20.860432371272076,0.32226859977632427,966.8057993289729,20.86072254664892,0.3121043988966404,936.3131966899211,3000,2,,955.8955646239965,1194.8790634988247,1032.9648168238996,1411.9345087420938,3063.4104873818155,3900.37960124582
2016-05-25 02:00:00,11,22.8,27.79968615563455,0.3656270013270353,0.0,19.448717818601203,0.32226859977632427,0.0,18.263552463163055,0.3121043988966404,0.0,0,0,"Rule: OK(Comfort) - Temp(21.8) in band, Minimal Action(OFF).",960.2107040692865,1096.0610178877412,1443.804459992498,3012.08696542263,3938.856014947891,3657.061967632174
2016-05-25 03:00:00,12,22.8,37.04402683437991,0.3656270013270353,2193.7620079622116,21.12078087557807,0.32226859977632427,1933.6115986579457,20.714854181886896,0.3121043988966404,1872.6263933798423,6000,3,"Rule: OK(Hot) - Temp(26.3)>ComfortHigh, Cooling(COOL_HIGH).",1027.6529276549816,1337.5401335218548,3038.7354752925035,3952.1688223880524,3674.9683653932807,3879.4228864154215
2016-05-25 04:00:00,13,21.7,19.59724636691114,0.3656270013270353,0.0,16.000388220326116,0.32226859977632427,0.0,12.846835989949057,0.3121043988966404,0.0,0,0,"Rule: OK(Cold) - Temp(16.1)<ComfortLow, No Cooling(OFF).",1430.3244688099621,3158.0450397375225,3799.272308273017,3821.596935830712,3927.336061304807,4099.578338403106
2016-05-25 05:00:00,14,21.1,31.094426397251684,0.3656270013270353,0.0,18.38876876406571,0.32226859977632427,0.0,17.39882968314613,0.3121043988966404,0.0,0,0,"Rule: OK(Comfort) - Temp(22.3) in band, Minimal Action(OFF).",2998.71578833878,3714.1047082996365,3721.666093090176,3921.595205573439,4050.092453846931,4109.875548648238
